frame,ball_x,15_x,1779_x,3969_x,5047_x,6593_x,6594_x,10286_x,17595_x,ball_y,15_y,1779_y,3969_y,5047_y,6593_y,6594_y,10286_y,17595_y,stretch_index,Time [s],10286_vx,10286_vy,10286_speed,15_vx,15_vy,15_speed,17595_vx,17595_vy,17595_speed,1779_vx,1779_vy,1779_speed,3969_vx,3969_vy,3969_speed,5047_vx,5047_vy,5047_speed,6593_vx,6593_vy,6593_speed,6594_vx,6594_vy,6594_speed
97,13.667369114152885,12.326851303588604,25.154134229150444,21.185413902197276,27.649993095271583,24.832980952519716,26.511293131257577,31.050305196549647,34.297060800107374,1.5039163798398136,-3.5667293546145684,-6.498188668854184,3.9621205035744413,6.907262564983846,-7.381707128168252,-13.440522272255574,-2.255135897888913,7.964341224452909,19.730545377058117,4.8500000000000005,-3.7368105076425993,0.9438251900234826,3.854161226434489,-3.5954047465069534,5.590483262592793,6.646836721368661,0.45226041149281415,0.15474009027645252,0.4779999742075456,-3.97771579661032,1.041058018283121,4.11169366028585,-5.80360305172749,0.6987216313336748,5.845512834654819,-2.9341389704571825,0.30751749588065475,2.9502099091807423,-7.039009969643672,-0.5439588938614706,7.059996645250902,-5.791397797025973,1.1401900583773956,5.902569085798144
98,13.232234164160495,12.14539874179177,24.951325145046965,20.89903203825385,27.503097170203066,24.47570800765481,26.2222655783565,30.86605187936983,34.32505148850047,1.3609543798362604,-3.279098204811142,-6.43907513646539,3.9967373475907686,6.925873237339598,-7.4137195064374595,-13.378807572946773,-2.20601856191968,7.969552546313727,19.55042481502667,4.9,-3.6940015967433117,0.9738649877365391,3.8202173774644326,-3.64304771226592,5.704990566959103,6.7689522086463505,0.4960678325706366,0.10592318301884208,0.5072504462414718,-4.072981828500847,1.1410935538137204,4.22980797127403,-5.756905347526944,0.6735382800185977,5.7961722709935675,-2.9587788190714295,0.36330566021427024,2.981000352722128,-7.130007527417724,-0.6159205648100843,7.156561009534494,-5.786855020434873,1.2112014701296283,5.912249997147995
99,12.81817841589783,11.961214119798768,24.743332755688172,20.61425335780401,27.354447744761302,24.11427146914823,25.933307565224673,30.683715626406293,34.35363889956518,1.224917874642555,-2.986932500517121,-6.375989254649126,4.0296250590336316,6.9470506232395115,-7.448721793239744,-13.314119615951537,-2.155611279355987,7.972365441456716,19.368955507781223,4.95,-3.6556603124171096,0.9996639196256515,3.789878661907645,-3.697688916189915,5.795681656770891,6.874796665178129,0.5080022860028669,0.05795464866255052,0.511297431917801,-4.1766479336067714,1.2205405423633646,4.351333953726646,-5.72484167765618,0.6389556285496237,5.760388574522075,-2.9938488265362504,0.4146399310976935,3.0224256928191275,-7.213279400251998,-0.6757187354715978,7.244859937608674,-5.785464225050571,1.2706666238586228,5.923359685881677
100,12.425201869364916,11.773947525701292,24.52973705741328,20.330346159131196,27.203523311003746,23.749057621246884,25.64426149280166,30.50307305633039,34.381229384919216,1.095806864258727,-2.6914230524602387,-6.309960450754392,4.060313672895376,6.970572028011083,-7.486105813560734,-13.247035714170979,-2.10412609348904,7.972822328526967,19.186147931922363,5.0,-3.6217866546642274,1.0212219856905251,3.763008492677314,-3.7593283582783483,5.862556532027822,6.964346257659643,0.48806377178956584,0.010834487207563206,0.48818401391945254,-4.288714111928101,1.2793989839319417,4.475481034920976,-5.707412042114875,0.5949736769267863,5.738339994694778,-3.039348992851451,0.4615203085307943,3.0741898600336137,-7.288825588146332,-0.7233534058459924,7.324630953445076,-5.787225410873046,1.3185855195646679,5.935540896048171
101,12.053304524561721,11.58324904759121,24.31011804656157,20.046578740519017,27.049802360987943,23.380452748197882,25.354969762027224,30.323900787813496,34.40622929618029,0.9736213486847615,-2.3937606713682844,-6.2420181521303375,4.088333224168253,6.996214756981783,-7.525263392386117,-13.178133180506288,-2.0517750476100627,7.970965626169534,19.00201109861883,5.050000000000001,-3.592380623484706,1.0385391859314448,3.7394868878903043,-3.82796603853168,5.905615192729995,7.037727957001127,0.43625228993081244,-0.035437301346032034,0.4376892308437199,-4.4091803634648485,1.317668878519444,4.6018607922211965,-5.704616440903239,0.5415924251501057,5.73026797739892,-3.0952793180169156,0.5039467925135027,3.136035144290942,-7.35664609110074,-0.7588245759333777,7.395678227637291,-5.792138577902237,1.3549581572475198,5.948510814776665
102,11.702486381488267,11.388768773560162,24.084055719472282,19.762219400250913,26.89276338677135,23.008843134248117,25.06527477384098,30.145975439526875,34.427044984966166,0.858361327920644,-2.095136167968919,-6.173191786125926,4.113213747844618,7.023756115479106,-7.565586354701504,-13.107989327858625,-1.9987701850102308,7.966837753029483,18.816552470511006,5.1000000000000005,-3.567442218878322,1.0516155203482915,3.719212172984071,-3.903601956949807,5.9248576388774525,7.095212912891823,0.35256784042638445,-0.0808607169983971,0.36172163006436225,-4.538046688217042,1.3353502261258385,4.730436340429072,-5.716454874020843,0.47881187321948615,5.736472534289047,-3.161639802032906,0.5419193830459313,3.207747317903883,-7.416740909114947,-0.7821322457336581,7.457866756838418,-5.800203726138241,1.3797845369071953,5.962060770656077
103,11.372747440144536,11.19015679170004,23.851130072484587,19.476536436610466,26.731884880411414,22.634615063644667,24.775018929182636,29.96907363014196,34.44208280289458,0.7500268019663892,-1.7967403529899473,-6.104510780090259,4.134485278916753,7.052973408830557,-7.606466525492568,-13.037181469129122,-1.9453235489807985,7.960481127751874,18.629777982373184,5.15,-3.546971440845259,1.0604509889409788,3.7021024705048067,-3.9862361135326387,5.920283870470135,7.137215105332095,0.2370104232764652,-0.1254357597493283,0.26815680219897536,-4.675313086184608,1.3324430267511804,4.861476820204627,-5.742927341468232,0.40663202113505403,5.757305276776259,-3.2384304448992496,0.5754380801280757,3.289158058000837,-7.46911004218947,-0.7932764152469257,7.511117912356496,-5.811420855581143,1.3930646585437731,5.976055681096616
104,11.064087700530546,10.987063190102518,23.61092110193775,19.188798147881144,26.566645333965663,22.25815482063446,24.484044628991796,29.79297197833,34.44974910158316,0.6486177708220066,-1.4997640371590721,-6.037004561372379,4.151677852376978,7.0836439423635715,-7.6472957297449335,-12.966286917218943,-1.8916471828129078,7.951938168981798,18.441692174964373,5.2,-3.5309682893853926,1.0650455917095265,3.6880969581974252,-4.075868508280063,5.891893887508032,7.16429463928192,0.08958003848105345,-0.16916242959906808,0.1914171123022356,-4.820979557367371,1.3089472803953082,4.995516677522793,-5.784033843244978,0.32505286889660345,5.793160352293141,-3.3256512466158936,0.604502883759914,3.380144959996819,-7.5137534903238326,-0.7922570844731894,7.555406196972571,-5.825789966230468,1.394798522157179,5.990433343927921
105,10.77650716264629,10.779138056859338,23.363008804171002,18.898272832346557,26.39652323949155,21.87984868946458,24.192194274208116,29.61744710276242,34.448450232649705,0.554134234487472,-1.2053980312040358,-5.971702557321347,4.164321503217589,7.115545021405674,-7.6874657924442396,-12.895882985029255,-1.8379531297977783,7.941251295364288,18.252298454085157,5.25,-3.519432764498795,1.0653993286540995,3.6771568790744076,-4.172499141192475,5.839687689991253,7.1771652760604105,-0.08972331395982862,-0.2120407265474027,0.2302423566216355,-4.975046101765774,1.2648629870585624,5.133318818340191,-5.839774379351474,0.23407441650442343,5.844463673784942,-3.4233022071830512,0.6291137939414355,3.4806295648103283,-7.55067125351859,-0.7790742534122667,7.590757081546074,-5.843311058086853,1.3849861277475093,6.0052036348164854
106,10.51000582649177,10.566031480062342,23.106973175523557,18.604228788290126,26.220997089046563,21.50008295438191,23.89931026577127,29.44227562211045,34.436592547711946,0.4665761929628002,-0.9148331458525709,-5.909634195286213,4.171946266430901,7.148453951284338,-7.7263685385761685,-12.826546985461215,-1.784453433226644,7.928462925544451,18.06159949009954,5.300000000000001,-3.512364866185427,1.0615121997744985,3.6692662895303565,-4.276128012269469,5.763665277919674,7.176705944457563,-0.3008996340463459,-0.2540706505943979,0.3938178325859375,-5.137512719379533,1.2001901467405887,5.275840533044917,-5.910148949787297,0.1336966639582776,5.911660968511766,-3.531383326600502,0.6492708106726555,3.5905738796163984,-7.5798633317730655,-0.7537279220644048,7.617245821742751,-5.8639841311498335,1.3636274753146704,6.020447639653561
107,10.264583692067003,10.347393547803268,22.842394212334696,18.30593431399545,26.03954537468818,21.11924389963354,23.605235004620994,29.2672341550455,34.412582398387585,0.38594364624799565,-0.6292601918324243,-5.851828902616034,4.174082177009187,7.182148037327053,-7.76339579312635,-12.758856231415965,-1.7313601363907052,7.913615478167293,17.86959777717725,5.3500000000000005,-3.5097645944453384,1.0533842050709339,3.6644325334101833,-4.386755121511331,5.663826651293379,7.163976049095018,-0.5439489217784566,-0.2952522017400386,0.6189138002470828,-5.3083794102086355,1.1149287594415451,5.424201148681421,-5.995157554552766,0.023919611258289272,5.995205271857992,-3.649894604868336,0.6649739339535142,3.709975870472017,-7.601329725087716,-0.7162180904293948,7.634997180258838,-5.887809185419778,1.3307225648587018,6.036316720363308
108,10.040240759371963,10.122874348173845,22.56885191094355,18.002657707746003,25.851646588473876,20.73771780946638,23.309810891696827,29.09209932023892,34.37482613629435,0.31223659434304407,-0.3498699798713477,-5.799316106659841,4.170259269944801,7.216404584861285,-7.79793938108041,-12.69338803579466,-1.6788852825811282,7.896751371877943,17.676296376367876,5.4,-3.5115176211250536,1.0411298990099105,3.662609379948146,-4.504158168246907,5.540805442492763,7.140585813232886,-0.8179013714969969,-0.3355905662797674,0.8840722151909558,-5.4873329892822555,1.0096798118555979,5.5794512864379495,-6.0943872624985165,-0.09494271105041717,6.095126760263954,-3.7785298948878308,0.6763269124147685,3.8385812820647076,-7.615269909188282,-0.6668787527246338,7.644413846765759,-5.914697189039302,1.2866024569778014,6.053014845540257
109,9.83697702840667,9.89212396926585,22.285926267689447,17.69366726782536,25.656779222461175,20.355890968127547,23.01288032793854,28.916647736361977,34.321730113049945,0.24545503724796958,-0.07785332069703486,-5.7531252347667206,4.160007580230015,7.251000899214535,-7.829391127424046,-12.630719711498491,-1.6272409150891567,7.877913025321444,17.481699872458158,5.45,-3.5170523054572396,1.0253220539250545,3.6634604179091625,-4.627225649121143,5.397769813419867,7.1096509173482865,-1.1179079549075193,-0.3751116756901389,1.1791636717964882,-5.67280753174644,0.887448237453376,5.7418036945195405,-6.205773417879123,-0.22132015024158075,6.209718699180994,-3.915758461164056,0.6838484892094309,3.9750236580895866,-7.62268126270395,-0.6073798800365451,7.646841174723789,-5.944202982722747,1.2329224546628967,6.070720457987008
110,9.654792499171077,9.654792499171077,21.993197278911566,17.378231292517,25.454421768707498,19.97414965986397,22.714285714285715,28.740656022086092,34.25170068027212,0.1855989749627335,0.1855989749627335,-5.714285714285719,4.142857142857155,7.2857142857142865,-7.857142857142856,-12.571428571428577,-1.576639077205972,7.85714285714286,17.285815581519344,5.5,-3.5256826785210276,1.006647996616952,3.6665758602156493,-4.7546237601086405,5.2385215583573395,7.074500351089413,-1.438149838056303,-0.4138466477432602,1.4965106095680392,-5.862923927776105,0.7518399563996893,5.910933961983392,-6.326838433799361,-0.3533285230437855,6.336696742988184,-4.059743421103957,0.6881611561212132,4.117654966360216,-7.624760639989448,-0.5397254376686238,7.64383924250104,-5.975792375327664,1.171668921503116,6.089573267039368
111,9.410607831216097,9.410607831216097,21.690354555688955,17.05576260600666,25.24415987075492,19.592810352418557,22.413900612828037,28.56394081093623,34.16348362155921,0.4395178677133978,0.4395178677133978,-5.68361662722292,4.118447903509332,7.320358361708741,-7.880703293198556,-12.515976057276712,-1.5272517181594385,7.834481470783879,17.088663596214996,5.550000000000001,-3.536722771395815,0.9857950538858514,3.671539166340937,-4.885018697183062,5.0668624715876724,7.0382173153300425,-1.7728081869898322,-0.45182660021097876,1.8294797469544142,-6.055803067546388,0.6064608888593532,6.086094445752573,-6.45510472336469,-0.4890836461855592,6.473606398490048,-4.208647892113975,0.6898874049339484,4.264816726575939,-7.622704895399912,-0.46591939092454027,7.636930718632537,-6.0089311757114725,1.1048282210876141,6.109656231945369
112,9.159609079666936,9.159609079666936,21.377526168059745,16.72625213608886,25.02600777808413,19.211910247518194,22.11172323025515,28.386478795852383,34.05718244843207,0.6838214034929209,0.6838214034929209,-5.661095674212665,4.086859450633035,7.354891992628975,-7.900048750457031,-12.46436012589724,-1.4790904109240086,7.809962208872739,16.890304691819274,5.6000000000000005,-3.5494866151607023,0.9634505525320345,3.6779195475675186,-5.017076656318638,4.88659434739347,7.003560700911731,-2.116064167754208,-0.48908265086556524,2.1718493044939833,-6.2495658412323,0.45491695499726303,6.266101071626723,-6.5880946996801395,-0.6267013363956482,6.617835472191315,-4.36063499160073,0.6896497274313296,4.414833437007426,-7.617710883290046,-0.3879657051081282,7.627583922169304,-6.04308519273123,1.034386717005478,6.130973375160327
113,8.90191316402432,8.90191316402432,21.05494980080192,16.38983533646035,24.80008689166018,18.831416730385605,21.80778293440659,28.208286684628092,33.93324010439224,0.9186493995724961,0.9186493995724961,-5.646490210546322,4.048281283365576,7.389310355926763,-7.9152724417601865,-12.416462862935125,-1.432126634410711,7.7836165988343105,16.69081681701806,5.65,-3.5632882408948108,0.9403018193558778,3.6852666930879248,-5.149463833489463,4.701518980057106,6.972894556226503,-2.4620989463961713,-0.5256459174788669,2.517585123170086,-6.442333139008918,0.30081407497810875,6.449352322650502,-6.7233307758509495,-0.764297410402484,6.766633376580445,-4.5138678369708,0.6880706153971227,4.566009638777871,-7.610975458015299,-0.3078683455227549,7.61719963901998,-6.077720235244562,0.9623307728458982,6.153435119855201
114,8.637637003789198,8.637637003789198,20.722863138693462,16.04664766081781,24.56651861244829,18.451297186243572,21.50210909312198,28.029381185056966,33.792099532941144,1.1441416732232594,1.1441416732232594,-5.63956759151526,4.002902900844242,7.423608629053935,-7.926467579949939,-12.3721663540353,-1.3863318675306575,7.755476168093451,16.490287305469217,5.7,-3.577441679677545,0.9170361811577791,3.6931076790484374,-5.2808464246696705,4.515438163861288,6.948130739458019,-2.8050936889617377,-0.5615475178229817,2.860749240780485,-6.6322258510512455,0.14775816896669558,6.6338715857219315,-6.858335364982037,-0.8999876849347481,6.9171339304366155,-4.666509545630639,0.6857725606150022,4.716629659444796,-7.603695473930165,-0.22763127747229556,7.607102001337287,-6.112302112108492,0.89064675219791,6.176851038100774
115,8.366897518462324,8.366897518462324,20.381503866512247,15.696824562857957,24.325424341413623,18.071519000314865,21.1947310742409,27.849779004932675,33.63420367758038,1.3604380417163653,1.3604380417163653,-5.640095172410799,3.950913802206325,7.457781989462251,-7.933727377868255,-12.331352684842743,-1.3416775891949164,7.725572444074995,16.288813563164055,5.75,-3.591375290741542,0.89422641027133,3.7010292287113384,-5.410112926504365,4.331520060708046,6.930468087643565,-3.1401993671564066,-0.5968133833744922,3.1964102177387064,-6.817678052505368,-0.0012458295661355936,6.817678166333806,-6.991043811328066,-1.032202007266159,7.06683341785504,-4.817029382085731,0.6832743062381301,4.86524776814526,-7.596868309663914,-0.1489244720429566,7.598327882682421,-6.1463856640376395,0.820989958052547,6.200974217194467
116,8.089811627544535,8.089811627544535,20.031109669036322,15.340501496277525,24.076925479521393,17.692049557822187,20.88567824560294,27.66949685204879,33.45999548181128,1.5676783223229547,1.5676783223229547,-5.6478403085243825,3.8925034865891455,7.4918256146035285,-7.93714504835701,-12.293903941002426,-1.298135278314599,7.69393695420384,16.086503898856485,5.800000000000001,-3.604974745933156,0.8719870611633946,3.708935744071633,-5.537041038322645,4.150398302977848,6.919872074932492,-3.466446175321294,-0.6314487004288142,3.523489257493609,-6.998376558400318,-0.14559693392640288,6.999890922031275,-7.121043183739619,-1.1606263468515656,7.215005858742632,-4.965121199237628,0.6806796008971622,5.011561956336211,-7.590693440942387,-0.072081923452093,7.591035681516346,-6.179881859174914,0.7536914510079493,6.22567189921551
